created,district,email,id,last_modified,name_first,name_last,roles_teacher_credentials_district_username,roles_teacher_legacy_id,roles_teacher_school,roles_teacher_schools,roles_teacher_sis_id,roles_teacher_state_id,roles_teacher_teacher_number,roles_teacher_title,school_id,school_name,name_middle
2021-03-10T03:18:19.121Z,5940d0b58ec81e0001541ef3,alexander.thomas.135019@example.com,60482975a24d9900a0a4a8df,2021-03-10T03:18:19.121Z,Alexander,Thomas,"",5940d26b480568ae7e003dcb,5940d254203e37907e000142,5940d254203e37907e000142,135019,54029609,135019,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.123Z,5940d0b58ec81e0001541ef3,jayden.jinglehimer schmidt.049500@example.com,60482975a24d9900a0a4a8e0,2021-03-10T03:18:19.123Z,Jayden,Jinglehimer schmidt,"",5940d263480568ae7e0029b0,5940d254203e37907e000142,5940d254203e37907e000142,049500,53418792,049500,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.126Z,5940d0b58ec81e0001541ef3,sophia.brown.135585@example.com,60482975a24d9900a0a4a8e1,2021-03-10T03:18:19.126Z,Sophia,Brown,"",5940d26c480568ae7e003e92,5940d254203e37907e000142,5940d254203e37907e000142,135585,53953561,135585,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.128Z,5940d0b58ec81e0001541ef3,daniel.miller.138716@example.com,60482975a24d9900a0a4a8e2,2021-03-10T03:18:19.128Z,Daniel,Miller,"",5940d26c480568ae7e003f24,5940d254203e37907e000142,5940d254203e37907e000142,138716,"",138716,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.130Z,5940d0b58ec81e0001541ef3,mason.williams.138729@example.com,60482975a24d9900a0a4a8e3,2021-03-10T03:18:19.130Z,Mason,Williams,"",5940d26c480568ae7e003f26,5940d254203e37907e000142,5940d254203e37907e000142,138729,54883801,138729,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.131Z,5940d0b58ec81e0001541ef3,andrew.jones.137088@example.com,60482975a24d9900a0a4a8e4,2021-03-10T03:18:19.131Z,Andrew,Jones,"",5940d26c480568ae7e003f1c,5940d254203e37907e000142,5940d254203e37907e000142,137088,53146867,137088,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.134Z,5940d0b58ec81e0001541ef3,joshua.jones.139033@example.com,60482975a24d9900a0a4a8e5,2021-03-10T03:18:19.134Z,Joshua,Jones,"",5940d26c480568ae7e003f42,5940d254203e37907e000142,5940d254203e37907e000142,139033,53553285,139033,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.136Z,5940d0b58ec81e0001541ef3,lily.jinglehimer-schmidt.139296@example.com,60482975a24d9900a0a4a8e6,2021-03-10T03:18:19.136Z,Lily,Jinglehimer-schmidt,"",5940d26c480568ae7e003f61,5940d254203e37907e000142,5940d254203e37907e000142,139296,53292386,139296,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.138Z,5940d0b58ec81e0001541ef3,jayden.moore.139264@example.com,60482975a24d9900a0a4a8e7,2021-03-10T03:18:19.138Z,Jayden,Moore,"",5940d26c480568ae7e003f59,5940d254203e37907e000142,5940d254203e37907e000142,139264,54396901,139264,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.139Z,5940d0b58ec81e0001541ef3,aiden.davis.139366@example.com,60482975a24d9900a0a4a8e8,2021-03-10T03:18:19.139Z,Aiden,Davis,"",5940d26c480568ae7e003f83,5940d254203e37907e000142,5940d254203e37907e000142,139366,54085411,139366,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.142Z,5940d0b58ec81e0001541ef3,sofia.smith.109552@example.com,60482975a24d9900a0a4a8e9,2021-03-10T03:18:19.142Z,Sofia,Smith,"",5940d268480568ae7e003631,5940d254203e37907e000142,5940d254203e37907e000142,109552,52523347,109552,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.144Z,5940d0b58ec81e0001541ef3,ava.jones.116448@example.com,60482975a24d9900a0a4a8ea,2021-03-10T03:18:19.144Z,Ava,Jones,"",5940d269480568ae7e003826,5940d254203e37907e000142,5940d254203e37907e000142,116448,53689005,116448,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.146Z,5940d0b58ec81e0001541ef3,gwendolyn.johnson.118515@example.com,60482975a24d9900a0a4a8eb,2021-03-10T03:18:19.146Z,Gwendolyn,Johnson,"",5940d269480568ae7e00385b,5940d254203e37907e000142,5940d254203e37907e000142,118515,53573906,118515,Administrator,5940d254203e37907e000119,Princemaple,Forgerslime
2021-03-10T03:18:19.147Z,5940d0b58ec81e0001541ef3,sadurniño.anderson.119295@example.com,60482975a24d9900a0a4a8ec,2021-03-10T03:18:19.147Z,Sadurniño,Anderson,"",5940d269480568ae7e003864,5940d254203e37907e000142,5940d254203e37907e000142,119295,53684235,119295,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.150Z,5940d0b58ec81e0001541ef3,emily.davis.119348@example.com,60482975a24d9900a0a4a8ed,2021-03-10T03:18:19.150Z,Emily,Davis,"",5940d269480568ae7e003869,5940d254203e37907e000142,5940d254203e37907e000142,119348,53151727,119348,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.152Z,5940d0b58ec81e0001541ef3,joseph.jinglehimer schmidt.119426@example.com,60482975a24d9900a0a4a8ee,2021-03-10T03:18:19.152Z,Joseph,Jinglehimer schmidt,"",5940d269480568ae7e00386c,5940d254203e37907e000142,5940d254203e37907e000142,119426,53137709,119426,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.154Z,5940d0b58ec81e0001541ef3,jacob.martinez.119429@example.com,60482975a24d9900a0a4a8ef,2021-03-10T03:18:19.154Z,Jacob,Martinez,"",5940d269480568ae7e00386f,5940d254203e37907e000142,5940d254203e37907e000142,119429,53299204,119429,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.155Z,5940d0b58ec81e0001541ef3,aubrey.miller.119431@example.com,60482975a24d9900a0a4a8f0,2021-03-10T03:18:19.155Z,Aubrey,Miller,"",5940d269480568ae7e003870,5940d254203e37907e000142,5940d254203e37907e000142,119431,53265026,119431,Counselor,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.157Z,5940d0b58ec81e0001541ef3,sadurniño.williams.119434@example.com,60482975a24d9900a0a4a8f1,2021-03-10T03:18:19.157Z,Sadurniño,Williams,"",5940d269480568ae7e003871,5940d254203e37907e000142,5940d254203e37907e000142,119434,53508836,119434,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.160Z,5940d0b58ec81e0001541ef3,isabella.anderson.119437@example.com,60482975a24d9900a0a4a8f2,2021-03-10T03:18:19.160Z,Isabella,Anderson,"",5940d269480568ae7e003872,5940d254203e37907e000142,5940d254203e37907e000142,119437,53530831,119437,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.162Z,5940d0b58ec81e0001541ef3,charlotte.robinson.119439@example.com,60482975a24d9900a0a4a8f3,2021-03-10T03:18:19.162Z,Charlotte,Robinson,"",5940d269480568ae7e003873,5940d254203e37907e000142,5940d254203e37907e000142,119439,53265127,119439,Administrator,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.163Z,5940d0b58ec81e0001541ef3,joseph.jackson.119444@example.com,60482975a24d9900a0a4a8f4,2021-03-10T03:18:19.163Z,Joseph,Jackson,"",5940d269480568ae7e003874,5940d254203e37907e000142,5940d254203e37907e000142,119444,53514034,119444,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.166Z,5940d0b58ec81e0001541ef3,gwendolyn.keihanaikukauakahihuliheekahaunaele.119445@example.com,60482975a24d9900a0a4a8f5,2021-03-10T03:18:19.166Z,Gwendolyn,Keihanaikukauakahihuliheekahaunaele,"",5940d269480568ae7e003875,5940d254203e37907e000142,5940d254203e37907e000142,119445,52695877,119445,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.168Z,5940d0b58ec81e0001541ef3,madison.castañeda.119447@example.com,60482975a24d9900a0a4a8f6,2021-03-10T03:18:19.168Z,Madison,Castañeda,"",5940d269480568ae7e003876,5940d254203e37907e000142,5940d254203e37907e000142,119447,53833602,119447,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.170Z,5940d0b58ec81e0001541ef3,bartholomew.davis.119473@example.com,60482975a24d9900a0a4a8f7,2021-03-10T03:18:19.170Z,Bartholomew,Davis,"",5940d269480568ae7e003878,5940d254203e37907e000142,5940d254203e37907e000142,119473,53536837,119473,Teacher,5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.171Z,5940d0b58ec81e0001541ef3,olivia.brown.x02990@example.com,60482975a24d9900a0a4a8f8,2021-03-10T03:18:19.171Z,Olivia,Brown,"",5940d26c480568ae7e004042,5940d254203e37907e000142,5940d254203e37907e000142,X02990,"",X02990,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.173Z,5940d0b58ec81e0001541ef3,kistiñe.jones.x02991@example.com,60482975a24d9900a0a4a8f9,2021-03-10T03:18:19.173Z,Kistiñe,Jones,"",5940d26c480568ae7e004043,5940d254203e37907e000142,5940d254203e37907e000142,X02991,"",X02991,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.176Z,5940d0b58ec81e0001541ef3,daniel.jinglehimer schmidt.139783@example.com,60482975a24d9900a0a4a8fa,2021-03-10T03:18:19.176Z,Daniel,Jinglehimer schmidt,"",5940d26c480568ae7e003ff4,5940d254203e37907e000142,5940d254203e37907e000142,139783,54128429,139783,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:29.112Z,5940d0b58ec81e0001541ef3,,60482977a24d9900a0a4bc53,2021-03-10T03:18:29.112Z,X,Keihanaikukauakahihuliheekahaunaele,"",5940d26c480568ae7e0040c5,5940d254203e37907e000142,5940d254203e37907e000142,X04045,"",X04045,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:29.113Z,5940d0b58ec81e0001541ef3,,60482977a24d9900a0a4bc54,2021-03-10T03:18:29.113Z,Jacob,Harris,"",5940d26c480568ae7e0040d1,5940d254203e37907e000142,5940d254203e37907e000142,X04194,"",X04194,"",5940d254203e37907e000119,Princemaple,
2021-03-10T03:18:19.234Z,5940d0b58ec81e0001541ef3,daniel.anderson.124639@example.com,60482975a24d9900a0a4a917,2021-03-10T03:18:19.234Z,Daniel,Anderson,"",5940d26a480568ae7e0039d8,5940d254203e37907e000144,5940d254203e37907e000144,124639,53925367,124639,"",5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.236Z,5940d0b58ec81e0001541ef3,natalie.johnson.130470@example.com,60482975a24d9900a0a4a918,2021-03-10T03:18:19.236Z,Natalie,Johnson,"",5940d26b480568ae7e003c21,5940d254203e37907e000144,5940d254203e37907e000144,130470,53170335,130470,Teacher,5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.237Z,5940d0b58ec81e0001541ef3,gwendolyn.li.131855@example.com,60482975a24d9900a0a4a919,2021-03-10T03:18:19.237Z,Gwendolyn,Li,"",5940d26b480568ae7e003cb9,5940d254203e37907e000144,5940d254203e37907e000144,131855,54429604,131855,Teacher,5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.239Z,5940d0b58ec81e0001541ef3,emily.moore.072717@example.com,60482975a24d9900a0a4a91a,2021-03-10T03:18:19.239Z,Emily,Moore,"",5940d263480568ae7e002a38,5940d254203e37907e000144,5940d254203e37907e000144,072717,50264617,072717,Teacher,5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.242Z,5940d0b58ec81e0001541ef3,a.jackson.030269@example.com,60482975a24d9900a0a4a91b,2021-03-10T03:18:19.242Z,A,Jackson,"",5940d260480568ae7e002297,5940d254203e37907e000144,5940d254203e37907e000144,030269,53911406,030269,"",5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.244Z,5940d0b58ec81e0001541ef3,aiden.wilson.039360@example.com,60482975a24d9900a0a4a91c,2021-03-10T03:18:19.244Z,Aiden,Wilson,"",5940d262480568ae7e00255b,5940d254203e37907e000144,5940d254203e37907e000144,039360,50196915,039360,Teacher,5940d254203e37907e00011a,Sparrowcandy,Wingbuttercup
2021-03-10T03:18:19.246Z,5940d0b58ec81e0001541ef3,benjamin.brown.042170@example.com,60482975a24d9900a0a4a91d,2021-03-10T03:18:19.246Z,Benjamin,Brown,"",5940d262480568ae7e002686,5940d254203e37907e000144,5940d254203e37907e000144,042170,50350916,042170,Teacher,5940d254203e37907e00011a,Sparrowcandy,Flyflash
2021-03-10T03:18:19.247Z,5940d0b58ec81e0001541ef3,james.robinson.042937@example.com,60482975a24d9900a0a4a91e,2021-03-10T03:18:19.247Z,James,Robinson,"",5940d262480568ae7e0026d4,5940d254203e37907e000144,5940d254203e37907e000144,042937,50783118,042937,Teacher,5940d254203e37907e00011a,Sparrowcandy,Burntranslucent
2021-03-10T03:18:19.250Z,5940d0b58ec81e0001541ef3,sofia.o.045595@example.com,60482975a24d9900a0a4a91f,2021-03-10T03:18:19.250Z,Sofia,O,"",5940d263480568ae7e0027ea,5940d254203e37907e000144,5940d254203e37907e000144,045595,50603221,045595,"",5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.252Z,5940d0b58ec81e0001541ef3,ethan.moore.046784@example.com,60482975a24d9900a0a4a920,2021-03-10T03:18:19.252Z,Ethan,Moore,"",5940d263480568ae7e002867,5940d254203e37907e000144,5940d254203e37907e000144,046784,53351246,046784,"",5940d254203e37907e00011a,Sparrowcandy,Elfmad
2021-03-10T03:18:19.254Z,5940d0b58ec81e0001541ef3,joshua.wilson.048026@example.com,60482975a24d9900a0a4a921,2021-03-10T03:18:19.254Z,Joshua,Wilson,"",5940d263480568ae7e0028f6,5940d254203e37907e000144,5940d254203e37907e000144,048026,53445847,048026,"",5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.255Z,5940d0b58ec81e0001541ef3,olivia.johnson.073677@example.com,60482975a24d9900a0a4a922,2021-03-10T03:18:19.255Z,Olivia,Johnson,"",5940d264480568ae7e002a71,5940d254203e37907e000144,5940d254203e37907e000144,073677,50976012,073677,Teacher,5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.257Z,5940d0b58ec81e0001541ef3,addison.jones.089671@example.com,60482975a24d9900a0a4a923,2021-03-10T03:18:19.257Z,Addison,Jones,"",5940d265480568ae7e002e90,5940d254203e37907e000144,5940d254203e37907e000144,089671,50298119,089671,"",5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.260Z,5940d0b58ec81e0001541ef3,mia.thomas.094098@example.com,60482975a24d9900a0a4a924,2021-03-10T03:18:19.260Z,Mia,Thomas,"",5940d266480568ae7e002fd1,5940d254203e37907e000144,5940d254203e37907e000144,094098,50867718,094098,"",5940d254203e37907e00011a,Sparrowcandy,Slothrose
2021-03-10T03:18:19.262Z,5940d0b58ec81e0001541ef3,avery.jackson.095246@example.com,60482975a24d9900a0a4a925,2021-03-10T03:18:19.262Z,Avery,Jackson,"",5940d266480568ae7e003081,5940d254203e37907e000144,5940d254203e37907e000144,095246,50971411,095246,Teacher,5940d254203e37907e00011a,Sparrowcandy,Ridgelapis
2021-03-10T03:18:19.263Z,5940d0b58ec81e0001541ef3,michael.jinglehimer-schmidt.095960@example.com,60482975a24d9900a0a4a926,2021-03-10T03:18:19.263Z,Michael,Jinglehimer-schmidt,"",5940d266480568ae7e0030b8,5940d254203e37907e000144,5940d254203e37907e000144,095960,50294317,095960,"",5940d254203e37907e00011a,Sparrowcandy,Storkivory
2021-03-10T03:18:19.265Z,5940d0b58ec81e0001541ef3,kistiñe.li.097543@example.com,60482975a24d9900a0a4a927,2021-03-10T03:18:19.265Z,Kistiñe,Li,"",5940d266480568ae7e00313e,5940d254203e37907e000144,5940d254203e37907e000144,097543,50133127,097543,Teacher,5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.268Z,5940d0b58ec81e0001541ef3,avery.thomas.097967@example.com,60482975a24d9900a0a4a928,2021-03-10T03:18:19.268Z,Avery,Thomas,"",5940d266480568ae7e0031a3,5940d254203e37907e000144,5940d254203e37907e000144,097967,50822325,097967,Administrator,5940d254203e37907e00011a,Sparrowcandy,Riderdandelion
2021-03-10T03:18:19.270Z,5940d0b58ec81e0001541ef3,natalie.davis.099122@example.com,60482975a24d9900a0a4a929,2021-03-10T03:18:19.270Z,Natalie,Davis,"",5940d267480568ae7e0031f4,5940d254203e37907e000144,5940d254203e37907e000144,099122,50138426,099122,Teacher,5940d254203e37907e00011a,Sparrowcandy,Lynxtyphoon
2021-03-10T03:18:19.271Z,5940d0b58ec81e0001541ef3,kistiñe.smith.100669@example.com,60482975a24d9900a0a4a92a,2021-03-10T03:18:19.271Z,Kistiñe,Smith,"",5940d267480568ae7e003290,5940d254203e37907e000144,5940d254203e37907e000144,100669,50138325,100669,Teacher,5940d254203e37907e00011a,Sparrowcandy,Ninjafringe
2021-03-10T03:18:19.273Z,5940d0b58ec81e0001541ef3,elizabeth.taylor.103829@example.com,60482975a24d9900a0a4a92b,2021-03-10T03:18:19.273Z,Elizabeth,Taylor,"",5940d267480568ae7e0033df,5940d254203e37907e000144,5940d254203e37907e000144,103829,51012012,103829,"",5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.275Z,5940d0b58ec81e0001541ef3,sadurniño.jackson.104045@example.com,60482975a24d9900a0a4a92c,2021-03-10T03:18:19.275Z,Sadurniño,Jackson,"",5940d267480568ae7e0033ff,5940d254203e37907e000144,5940d254203e37907e000144,104045,51647401,104045,Teacher,5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.278Z,5940d0b58ec81e0001541ef3,joshua.johnson.104447@example.com,60482975a24d9900a0a4a92d,2021-03-10T03:18:19.278Z,Joshua,Johnson,"",5940d268480568ae7e003466,5940d254203e37907e000144,5940d254203e37907e000144,104447,51750901,104447,"",5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.280Z,5940d0b58ec81e0001541ef3,bartholomew.jinglehimer-schmidt.107292@example.com,60482975a24d9900a0a4a92e,2021-03-10T03:18:19.280Z,Bartholomew,Jinglehimer-schmidt,"",5940d268480568ae7e00355e,5940d254203e37907e000144,5940d254203e37907e000144,107292,51976889,107292,Teacher,5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.281Z,5940d0b58ec81e0001541ef3,elijah.moore.108075@example.com,60482975a24d9900a0a4a92f,2021-03-10T03:18:19.281Z,Elijah,Moore,"",5940d268480568ae7e0035d1,5940d254203e37907e000144,5940d254203e37907e000144,108075,52021676,108075,Teacher,5940d254203e37907e00011a,Sparrowcandy,
2021-03-10T03:18:19.366Z,5940d0b58ec81e0001541ef3,bartholomew.jones.120703@example.com,60482975a24d9900a0a4a959,2021-03-10T03:18:19.366Z,Bartholomew,Jones,"",5940d269480568ae7e003926,5940d254203e37907e000146,5940d254203e37907e000146,120703,52509476,120703,Teacher,5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.368Z,5940d0b58ec81e0001541ef3,john paul.jinglehimerschmidt.120999@example.com,60482975a24d9900a0a4a95a,2021-03-10T03:18:19.368Z,John Paul,Jinglehimerschmidt,"",5940d269480568ae7e00394c,5940d254203e37907e000146,5940d254203e37907e000146,120999,51132871,120999,"",5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.369Z,5940d0b58ec81e0001541ef3,elizabeth.anderson.124894@example.com,60482975a24d9900a0a4a95b,2021-03-10T03:18:19.369Z,Elizabeth,Anderson,"",5940d26a480568ae7e003a24,5940d254203e37907e000146,5940d254203e37907e000146,124894,53812079,124894,Teacher,5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.372Z,5940d0b58ec81e0001541ef3,david.martinez.094025@example.com,60482975a24d9900a0a4a95c,2021-03-10T03:18:19.372Z,David,Martinez,"",5940d266480568ae7e002fc5,5940d254203e37907e000146,5940d254203e37907e000146,094025,53473681,094025,Para,5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.374Z,5940d0b58ec81e0001541ef3,aubrey.jinglehimer schmidt.135093@example.com,60482975a24d9900a0a4a95d,2021-03-10T03:18:19.374Z,Aubrey,Jinglehimer schmidt,"",5940d26b480568ae7e003dfb,5940d254203e37907e000146,5940d254203e37907e000146,135093,52591275,135093,"",5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.376Z,5940d0b58ec81e0001541ef3,liam.jinglehimerschmidt.028988@example.com,60482975a24d9900a0a4a95e,2021-03-10T03:18:19.376Z,Liam,Jinglehimerschmidt,"",5940d260480568ae7e002259,5940d254203e37907e000146,5940d254203e37907e000146,028988,50163312,028988,Teacher,5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.378Z,5940d0b58ec81e0001541ef3,ella.anderson.032109@example.com,60482975a24d9900a0a4a95f,2021-03-10T03:18:19.378Z,Ella,Anderson,"",5940d261480568ae7e00231b,5940d254203e37907e000146,5940d254203e37907e000146,032109,50906521,032109,Teacher,5940d254203e37907e00011b,Rippertreasure,Salmonquill
2021-03-10T03:18:19.379Z,5940d0b58ec81e0001541ef3,elijah.jinglehimer-schmidt.032673@example.com,60482975a24d9900a0a4a960,2021-03-10T03:18:19.379Z,Elijah,Jinglehimer-schmidt,"",5940d261480568ae7e002342,5940d254203e37907e000146,5940d254203e37907e000146,032673,50658716,032673,Teacher,5940d254203e37907e00011b,Rippertreasure,Watchermuck
2021-03-10T03:18:19.381Z,5940d0b58ec81e0001541ef3,joshua.garcia.038582@example.com,60482975a24d9900a0a4a961,2021-03-10T03:18:19.381Z,Joshua,Garcia,"",5940d261480568ae7e00251b,5940d254203e37907e000146,5940d254203e37907e000146,038582,50726521,038582,Secretary,5940d254203e37907e00011b,Rippertreasure,Iguanatwilight
2021-03-10T03:18:19.384Z,5940d0b58ec81e0001541ef3,aiden.jinglehimerschmidt.041380@example.com,60482975a24d9900a0a4a962,2021-03-10T03:18:19.384Z,Aiden,Jinglehimerschmidt,"",5940d262480568ae7e002639,5940d254203e37907e000146,5940d254203e37907e000146,041380,50128122,041380,Teacher,5940d254203e37907e00011b,Rippertreasure,Heronpine
2021-03-10T03:18:19.386Z,5940d0b58ec81e0001541ef3,emily.smith.042541@example.com,60482975a24d9900a0a4a963,2021-03-10T03:18:19.386Z,Emily,Smith,"",5940d262480568ae7e0026b3,5940d254203e37907e000146,5940d254203e37907e000146,042541,50207928,042541,Teacher,5940d254203e37907e00011b,Rippertreasure,Crownautumn
2021-03-10T03:18:19.388Z,5940d0b58ec81e0001541ef3,elijah.jinglehimer'schmidt.043310@example.com,60482975a24d9900a0a4a964,2021-03-10T03:18:19.388Z,Elijah,Jinglehimer'schmidt,"",5940d262480568ae7e0026ef,5940d254203e37907e000146,5940d254203e37907e000146,043310,50350714,043310,Teacher,5940d254203e37907e00011b,Rippertreasure,Maskbird
2021-03-10T03:18:19.390Z,5940d0b58ec81e0001541ef3,kistiñe.thomas.043506@example.com,60482975a24d9900a0a4a965,2021-03-10T03:18:19.390Z,Kistiñe,Thomas,"",5940d262480568ae7e00270c,5940d254203e37907e000146,5940d254203e37907e000146,043506,50897115,043506,Teacher,5940d254203e37907e00011b,Rippertreasure,Snakequilt
2021-03-10T03:18:19.392Z,5940d0b58ec81e0001541ef3,ava.williams.045368@example.com,60482975a24d9900a0a4a966,2021-03-10T03:18:19.392Z,Ava,Williams,"",5940d263480568ae7e0027d4,5940d254203e37907e000146,5940d254203e37907e000146,045368,50351715,045368,Teacher,5940d254203e37907e00011b,Rippertreasure,Swoopscratch
2021-03-10T03:18:19.394Z,5940d0b58ec81e0001541ef3,aubrey.jackson.075869@example.com,60482975a24d9900a0a4a967,2021-03-10T03:18:19.394Z,Aubrey,Jackson,"",5940d264480568ae7e002ae3,5940d254203e37907e000146,5940d254203e37907e000146,075869,50381819,075869,Teacher,5940d254203e37907e00011b,Rippertreasure,Heroclover
2021-03-10T03:18:19.395Z,5940d0b58ec81e0001541ef3,sofia.brown.077251@example.com,60482975a24d9900a0a4a968,2021-03-10T03:18:19.395Z,Sofia,Brown,"",5940d264480568ae7e002b58,5940d254203e37907e000146,5940d254203e37907e000146,077251,50560414,077251,Teacher,5940d254203e37907e00011b,Rippertreasure,Guardianholy
2021-03-10T03:18:19.397Z,5940d0b58ec81e0001541ef3,aubrey.miller.082133@example.com,60482975a24d9900a0a4a969,2021-03-10T03:18:19.397Z,Aubrey,Miller,"",5940d264480568ae7e002c87,5940d254203e37907e000146,5940d254203e37907e000146,082133,50051813,082133,Teacher,5940d254203e37907e00011b,Rippertreasure,Faceshimmer
2021-03-10T03:18:19.400Z,5940d0b58ec81e0001541ef3,ella.anderson.082226@example.com,60482975a24d9900a0a4a96a,2021-03-10T03:18:19.400Z,Ella,Anderson,"",5940d264480568ae7e002ca7,5940d254203e37907e000146,5940d254203e37907e000146,082226,50162118,082226,Teacher,5940d254203e37907e00011b,Rippertreasure,Raverscratch
2021-03-10T03:18:19.402Z,5940d0b58ec81e0001541ef3,ella.thompson.092176@example.com,60482975a24d9900a0a4a96b,2021-03-10T03:18:19.402Z,Ella,Thompson,"",5940d266480568ae7e002f4c,5940d254203e37907e000146,5940d254203e37907e000146,092176,51072683,092176,Teacher,5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.404Z,5940d0b58ec81e0001541ef3,natalie.smith.095900@example.com,60482975a24d9900a0a4a96c,2021-03-10T03:18:19.404Z,Natalie,Smith,"",5940d266480568ae7e0030b0,5940d254203e37907e000146,5940d254203e37907e000146,095900,50572013,095900,Teacher,5940d254203e37907e00011b,Rippertreasure,Leaderginger
2021-03-10T03:18:19.405Z,5940d0b58ec81e0001541ef3,sophia.harris.096372@example.com,60482975a24d9900a0a4a96d,2021-03-10T03:18:19.405Z,Sophia,Harris,"",5940d266480568ae7e0030e1,5940d254203e37907e000146,5940d254203e37907e000146,096372,52670677,096372,Teacher,5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.408Z,5940d0b58ec81e0001541ef3,william.moore.097733@example.com,60482975a24d9900a0a4a96e,2021-03-10T03:18:19.408Z,William,Moore,"",5940d266480568ae7e003172,5940d254203e37907e000146,5940d254203e37907e000146,097733,50708521,097733,Para,5940d254203e37907e00011b,Rippertreasure,Sagepaint
2021-03-10T03:18:19.410Z,5940d0b58ec81e0001541ef3,mary-jane.wilson.097740@example.com,60482975a24d9900a0a4a96f,2021-03-10T03:18:19.410Z,Mary-Jane,Wilson,"",5940d266480568ae7e003176,5940d254203e37907e000146,5940d254203e37907e000146,097740,50322026,097740,Para,5940d254203e37907e00011b,Rippertreasure,
2021-03-10T03:18:19.412Z,5940d0b58ec81e0001541ef3,jayden.anderson.098472@example.com,60482975a24d9900a0a4a970,2021-03-10T03:18:19.412Z,Jayden,Anderson,"",5940d266480568ae7e0031ca,5940d254203e37907e000146,5940d254203e37907e000146,098472,50124421,098472,Teacher,5940d254203e37907e00011b,Rippertreasure,Seedvanilla
2021-03-10T03:18:19.413Z,5940d0b58ec81e0001541ef3,matthew.jones.100479@example.com,60482975a24d9900a0a4a971,2021-03-10T03:18:19.413Z,Matthew,Jones,"",5940d267480568ae7e003265,5940d254203e37907e000146,5940d254203e37907e000146,100479,50456611,100479,Teacher,5940d254203e37907e00011b,Rippertreasure,Coyotefish
